ppl,ub_ar,ub_ne,ub_he,urf_ar,urf_ne,urf_he,d1h_b_ar,d1h_b_ne,d1h_b_he,s_ar,s_ne,s_he
165.0,-301.2751268039729,-280.6764659485383,-293.6877073426522,346.398803337836,344.043221447307,364.691245622175,11.077540414722453,19.15919117064036,5.51753722782714,-0.0543009932269424,0.304279574892712,0.771719351523885
166.0,-302.3895070297644,-281.8393749103014,-294.9768339111714,347.606560099935,345.291998333102,366.066616947213,11.194034434917906,19.30834508150482,6.862138690482105,-0.0513347996364603,0.30517913093965,0.790418302667823
167.0,-303.50058604404575,-282.99884750444846,-296.2622020770311,348.81077218232,346.537161684516,367.438098653387,11.310659899562143,19.4571938445331,6.897222759599086,-0.0483976439149141,0.306067595606046,0.789884459610112
168.0,-304.60839306983223,-284.15491394066856,-297.54384438701993,350.011470739369,347.778742734883,368.805723559812,11.427412307318361,19.605736543131048,6.932181817862617,-0.0454891487792625,0.306945161413191,0.789353610198883
169.0,-305.7129569013829,-285.3076039890171,-298.82179292125556,351.208686471266,349.016772270072,370.169524026663,11.544287230955382,19.7539723375931,6.96701682013606,-0.0426089426818206,0.307812016592016,0.788825719114897
170.0,-306.8143059129531,-286.4569469888175,-300.09607930250115,352.402449633224,350.251280637414,371.529531964113,11.66128031623325,19.90190046248967,7.001728665559293,-0.0397566597198941,0.308668345200178,0.788300751246341
171.0,-307.9124680673179,-287.60297185733174,-301.36673470524187,353.592790044458,351.482297754398,372.88577884104,17.63596816304762,20.049520224122734,7.0363183142462455,0.104631754019099,0.309514327235345,0.787778672956604
172.0,-309.0074709240743,-288.7457070982085,-302.63378986453324,354.779737096928,352.709853117146,374.238295693529,17.743470430653648,20.196830998061472,7.070786670751769,0.103341969988163,0.31035013874444,0.787259450773099
173.0,-310.0993416477283,-289.8851808097147,-303.8972750846244,355.963319763864,353.933975808673,375.587113133156,17.850945613287752,20.343832226764587,7.105134642279499,0.102066761068854,0.311175951930579,0.786743052019778
174.0,-311.18810701557305,-291.02142069275794,-305.1572202473666,357.143566608064,355.154694506947,376.932261355071,17.958393570232037,20.490523417297318,7.139363127393942,0.100805863007506,0.311991935254589,0.786229444652712
175.0,-312.27379342536665,-292.15445405870594,-306.4136548204092,358.320505789983,356.372037492735,378.273770145892,18.065814164272314,20.6369041390551,7.173473015775455,0.0995590180612793,0.312798253535284,0.785718597257746
176.0,-313.3564269028124,-293.28430783700867,-307.6666078651949,359.494165075619,357.58603265727,379.611668891394,18.173207261625464,20.78297402162702,7.207465188430602,0.0983259747962886,0.313595068045362,0.785210479024962
177.0,-314.4360331088503,-294.4110085826313,-308.9161080447565,360.664571844197,358.796707509716,380.945986584023,18.28057273180335,20.928732752693872,7.241340517740926,0.0971064878943148,0.314382536604764,0.784705059732334
178.0,-315.5126373467634,-295.5345824833006,-310.1621836313213,361.831753095666,360.00408918446,382.276751830231,18.38791044764319,21.074180075999877,7.275099867517901,0.0959003179640111,0.315160813670957,0.784202309729956
179.0,-316.58626456910486,-296.65505536657236,-311.4048625137311,362.995735457992,361.208204448217,383.603992857625,18.49522028511854,21.219315789387085,7.308744093074382,0.0947072313626089,0.315930050426515,0.783702199923885
180.0,-317.6569393844508,-297.77245270672637,-312.64417220468147,364.15654519429,362.409079706968,384.927737521959,18.602502123329906,20.19209116678925,7.342274041301167,0.0935270000211809,0.32328178367584,0.78320470176041
181.0,-318.7246860639839,-298.88679963149013,-313.88013984778655,365.314208209761,363.606741012731,386.248013313954,18.709755844397016,20.33133781290216,7.375690550725968,0.0923594012781465,0.323677233868584,0.782709787211913
182.0,-319.7895285479107,-299.9981209286012,-315.1127922244728,366.468750058462,364.801214070169,387.564847365961,18.816981333483486,20.470595798420895,7.408994451595545,0.0912042177156898,0.324068413616134,0.782217428761994
183.0,-320.85149045171784,-301.1064410522098,-316.34215576070994,367.620195949907,365.992524243035,388.878266458464,18.92417847838128,20.609864277398227,7.4421865659459545,0.0900612370128372,0.32445539405636,0.781727599391909
184.0,-321.9105950722704,-302.2117841291263,-317.5682565335802,368.768570755496,367.180696560473,390.188297026441,19.03134717008714,20.749142418490642,7.475267707667142,0.0889302517795393,0.324838244723912,0.781240272567585
185.0,-322.96686539375406,-303.3141739649207,-318.79112027769304,369.913899014793,368.365755723163,391.494965165567,19.138487302110107,20.88842940425024,7.508238682587854,0.0878110594276908,0.325217033592793,0.780755422226378
186.0,-324.02032409346526,-304.41363404987555,-320.01077239144865,371.056204941625,369.547726109323,392.798296638283,19.245598771388327,21.027724431663948,7.541100288548114,0.0867034620149552,0.32559182712607,0.780273022764437
187.0,-325.07099354744815,-305.510187564798,-321.2272379431554,372.195512430041,370.726631780573,394.098316879719,19.3526814747606,21.167026720676944,7.573853315438368,0.0856072661571264,0.32596269134407,0.779793049027507
188.0,-326.11889583597963,-306.6038573866955,-322.4405416770044,373.331845060089,371.902496487663,395.395051003493,19.459735315738328,21.306335466287713,7.60649854536688,0.0845222828066711,0.326329686711218,0.779315476293229
189.0,-327.1640527488995,-307.69466609431674,-323.6507080189052,374.465226103453,373.075343676061,396.688523807365,19.566760197587552,21.445649933903713,7.6390367526275424,0.0834483272193024,0.326692878486877,0.778840280266619
190.0,-328.20648579078215,-308.7826359735654,-324.8577610821887,375.595678528899,374.245196491425,397.978759778776,19.67375602670189,21.584969364086188,7.671468703837839,0.0823852187866501,0.327052326456032,0.778367437065657
191.0,-329.2462161859389,-309.8677890227857,-326.06172467317737,376.723225007559,375.412077784934,399.265783100253,19.780722711880813,21.72429301878249,7.703795157998267,0.0813327809280814,0.327408090114456,0.777896923211971
192.0,-330.2832648832391,-310.950146957928,-327.26263298972583,377.847887918017,376.576010118514,400.549629086681,19.887660164416918,21.863620172905815,7.736034522024681,0.0802908409770044,0.327760227681012,0.777428711457274
193.0,-331.3176525607227,-312.02973121759425,-328.4604873845473,378.969689351167,377.737015769933,401.83029796124,19.994568296828632,22.002950113108746,7.76815096175091,0.0792592300853086,0.328108796127085,0.776962787617939
194.0,-332.34939962996754,-313.10656296796833,-329.65532195497667,380.088651114819,378.895116737783,403.107824974553,20.10144702544459,22.14228213814573,7.80016421464687,0.0782377830854599,0.328453851213326,0.776499125004146
195.0,-333.37852624014704,-314.1806631076343,-330.84715933192086,381.204794737964,380.050334746359,404.382233140588,20.208296267544686,22.281615558121835,7.832075005851633,0.0772263384244516,0.328795447519182,0.776037701653871
196.0,-334.405052281671,-315.25205227228446,-332.03602186532623,382.318141474596,381.202691250412,405.653545193736,20.315115942682656,22.420949694767256,7.863884053454873,0.0762247380475315,0.329133638477108,0.775578495961319
197.0,-335.42899738923376,-316.3207508393225,-333.2219316290362,383.428712306893,382.352207439816,406.921783593536,20.421905972279394,22.56028388094275,7.8955920685612035,0.0752328273078194,0.32946847640139,0.775121486668404
198.0,-336.45038094395227,-317.3867789323621,-334.4049104255412,384.536527947411,383.498904244113,408.186970529309,20.528666279465,22.699617460446152,7.927199755362631,0.0742504548759832,0.329800012517753,0.774666652856463
199.0,-337.4692220740253,-318.4501564256253,-335.5849797906242,385.641608839684,384.642802336972,409.449127924686,20.635396788850276,22.838949787827662,7.958707811200836,0.0732774726542461,0.330128296991973,0.774213973938266
200.0,-338.4855396528226,-319.5109029482425,-336.76216099790497,386.743975156029,385.783922140538,410.708277442034,20.74209742617922,22.978280228216168,7.990116926641546,0.0723137356954106,0.330453378957618,0.773763429650242
201.0,-339.4994864473473,-320.56903788845636,-337.9364750632842,387.843792308297,386.922283829695,411.9644404868,20.848807981820443,23.117608157036756,8.021427785532042,0.0713589762348687,0.330775306542323,0.773315000044971
202.0,-340.510809820901,-321.62458039773355,-339.10794274929236,388.940785974707,388.057907336229,413.217638211754,20.95544280815742,23.25693296005486,8.052641065083066,0.07041331055676,0.331094126895105,0.772868665483929
203.0,-341.51966538267243,-322.6775493947847,-340.2765845693448,390.03512465689,389.190812352904,414.467891521143,21.06204789041942,23.39625403273636,8.083757435914189,0.0694764727665002,0.331409886208964,0.77242440663031
204.0,-342.52607114598084,-323.72796356949567,-341.4424207919036,391.126827613998,390.321018337445,415.715221074758,21.168623149025425,23.535570780240697,8.114777562148825,0.0685483296073023,0.331722629746055,0.771982204442393
205.0,-343.530044906027,-324.775841386771,-342.6054714445531,392.215913873256,391.448544516439,416.95964729192,21.275168506692737,23.674882617789223,8.145702101455809,0.0676287505654264,0.332032401864429,0.771542040166687
206.0,-344.5316042435718,-325.82120109029347,-343.7657563179868,393.302402233854,392.573409889145,418.201190355378,21.381683888374475,23.81418896961348,8.17653170512945,0.0667176077989286,0.332339246036145,0.771103895331612
207.0,-345.5307665285354,-326.864060706198,-344.9232949699103,394.386311270756,393.695633231219,419.439870215128,21.48816922119449,23.95348926929632,8.207267018151757,0.0658147760688142,0.332643204872528,0.770667751741192
208.0,-346.5275489235182,-327.90443804666415,-346.07810672886274,395.467659338426,394.815233098366,420.675706592153,21.594624434392156,24.092782959432903,8.23790867925898,0.0649201326721555,0.332944320143041,0.77023359146902
209.0,-347.5219683872486,-328.9424047929453,-347.2302106979561,396.546464574471,395.932286031139,421.908718982087,21.701049459244437,24.232126184299855,8.268457321003387,0.0640335573774697,0.333242648302364,0.769801396852388
210.0,-348.51404167795516,-329.97786819387073,-348.3796257585396,397.62274490322,397.04669161751,423.138926658801,21.807444229018337,24.37140032772817,8.298913569828489,0.0631549323618585,0.333538197824912,0.769371150486488
211.0,-349.50378535666965,-331.0109015748109,-349.5263705737842,398.696518039209,398.158528184483,424.36634867792,21.913808678896554,24.51066649536833,8.329278046121198,0.062284142150225,0.333831024286903,0.768942835218964
212.0,-350.49121579045897,-332.04152192612366,-350.6704635921958,399.76780149061,399.267813442441,425.591003880267,22.02014274591577,24.649924152958462,8.35955136428589,0.0614210735563,0.33412116629974,0.76851643414445
213.0,-351.47634915559075,-333.06974604129374,-351.811923051055,400.836612562579,400.374564899173,426.812910895237,22.12644636889755,24.789172774928662,8.389734132801085,0.0605656156254447,0.334408661733093,0.76809193059936
214.0,-352.45920144063194,-334.0955905201084,-352.95076697978584,401.902968360538,401.478799863096,428.032088144101,22.232719488372922,24.928411844223643,8.419826954290343,0.0597176595791109,0.334693547732567,0.767669308156788
215.0,-353.43978844948344,-335.11907177176874,-354.0870132032567,402.966885793387,402.580535446428,429.248553843251,22.33896204651253,25.067640852158995,8.449830425577373,0.0588770987611044,0.334975860737301,0.767248550621568
216.0,-354.4181258043525,-336.14020601793703,-355.22067934501376,404.028381576651,403.679788568278,430.462326007371,22.445173987040768,25.20685929825171,8.479745137759798,0.0580438285853096,0.335255636496793,0.766829642025428
217.0,-355.3942289486634,-337.1590092957212,-356.351782830449,405.087472235567,404.776575957687,431.673422452554,22.551355255147687,25.346066690071986,8.509571676248013,0.0572177464850356,0.335532910087342,0.766412566622485
218.0,-356.3681131499093,-338.17549746059933,-357.48034088990397,406.144174108098,405.870914156603,432.881860799348,22.657505797366525,25.48526254309409,8.539310620859892,0.0563987518619391,0.33580771592805,0.765997308884348
219.0,-357.33979350244545,-339.1896861892837,-358.60637056171237,407.198503347898,406.962819522794,434.087658475755,22.76362556157223,25.62444638060943,8.568962545860368,0.0555867460477776,0.336080087796049,0.76558385349607
220.0,-358.309284930227,-340.2015909825287,-359.72988869518133,408.25047592721,408.052308232711,435.290832720155,22.869714496627317,25.76361773327789,8.598528020021766,0.0547816322390575,0.336350058842822,0.76517218535163
221.0,-359.2766021894902,-341.2112271678813,-360.85091195351265,409.300107639704,409.139396284283,436.491400584189,22.975772552448568,25.902776139594977,8.628007606693934,0.0539833154710522,0.336617661606343,0.764762289549809
222.0,-360.2417598713816,-342.2186099023765,-361.9694568166678,410.347414103269,410.224099499665,437.689378935573,23.081799679704552,26.041921145147757,8.657401863849927,0.0531917025645567,0.336882928027816,0.764354151390136
223.0,-361.20477240453454,-343.2237541751797,-363.08553958417565,411.392410762736,411.306433527931,438.884784460867,23.18779582961226,26.181052302778642,8.686711344165897,0.0524067020854148,0.337145889464205,0.76394775636885
224.0,-362.1656540575951,-344.2266748101765,-364.19917637788467,412.435112892563,412.386413847711,440.077633668186,23.293760953634365,26.320169172397627,8.71593659505816,0.0516282243031942,0.337406576702114,0.763543090175133
225.0,-363.1244189416984,-345.2273864685111,-365.3103831446624,413.475535599452,413.464055769779,441.26794288986,23.39969500310229,26.459271320845723,8.745078158754072,0.050856181151192,0.337665019970514,0.763140138687282
226.0,-364.0810810128994,-346.2259036510749,-366.4191756590416,414.513693824932,414.53937443959,442.455728285042,23.505597928714604,26.598358321762657,8.774136572343451,0.0500904861874714,0.337921248953807,0.762738887969086
227.0,-365.0356540745562,-347.22224070094734,-367.52556952581597,415.549602347882,415.612384839769,443.641005842272,23.61146967985352,26.73742975547533,8.803112367840301,0.0493310545570016,0.33817529280399,0.762339324266224
228.0,-365.9881517796715,-348.2164118057875,-368.6295801825845,416.583275787013,416.683101792549,444.823791381981,23.717310203655867,26.876485208855975,8.832006072232353,0.0485778029549688,0.338427180152746,0.761941434002866
229.0,-366.93858763319344,-349.20843100018124,-369.7312229022491,417.614728603314,417.751539962167,446.004100558964,23.82311944367766,27.015524275203582,8.860818207544769,0.0478306495909238,0.338676939123135,0.761545203778182
230.0,-367.88697499428,-350.19831216794125,-370.83051279546197,418.643975102444,418.817713857209,447.181948864788,23.928897337967594,27.154546554130846,8.889549290888123,0.0470895141540582,0.338924597341114,0.761150620363137
231.0,-368.8333270785338,-351.18606904436433,-371.92746481302856,419.671029437112,419.881637832916,448.357351630175,24.03464381618347,27.29355165140221,8.918199834517484,0.0463543177793925,0.339170181945902,0.76075767069722
232.0,-369.77765696021584,-352.1717152184441,-373.02209374826367,420.695905609422,420.943326093442,449.530324027321,24.1403587951351,27.432539178883175,8.94677034588352,0.0456249830148488,0.339413719602177,0.760366341885337
233.0,-370.7199543895092,-353.15526413504335,-374.1144142393033,421.718592310118,422.002792694071,450.700881072186,24.24610069219679,27.57150875434812,8.975261327688019,0.0449014515312354,0.339655236509171,0.759976621194737
234.0,-371.6602799234268,-354.136729097023,-375.20444077137415,422.739155080376,423.060051543391,451.86903762674,24.351755221167046,27.71046000138667,9.0036732779693,0.0441836119629422,0.339894758411551,0.759588496052247
235.0,-372.5986215909763,-355.1161232673328,-376.2921876790185,423.757580748674,424.11511640543,453.034808401156,24.45737835845098,27.8493925492701,9.032006689978179,0.0434714098699947,0.340132310609251,0.759201954040384
236.0,-373.5349919188868,-356.0934596710607,-377.37766914828006,424.773882733539,425.168000901753,454.198207955981,24.56297008190529,27.988306032813767,9.060262052581777,0.0427647731390911,0.340367917967047,0.758816982896434
237.0,-374.46940330172276,-357.068751197446,-378.460899218847,425.788074312606,426.218718513512,455.359250704253,24.668530370803953,28.12720009227041,9.088439849964876,0.0420636309252884,0.340601604924493,0.758433570507804
238.0,-375.40186800277075,-358.0420106018533,-379.54189178615707,426.80016862353,427.267282583473,456.517950913585,24.77405920556231,28.266074373105628,9.116540561849936,0.0413679136147167,0.340833395504048,0.758051704910176
239.0,-376.3323981533655,-359.0132505077105,-380.6206606034633,427.810178663213,428.313706317987,457.674322708211,24.879556568474175,28.404928525915256,9.144564663499681,0.040677552804393,0.34106331332111,0.757671374285014
240.0,-377.26100574696085,-359.98248340841087,-381.6972192838614,428.818117281317,429.358002788943,458.828380070998,24.985022445224633,28.543762206193527,9.172512625796061,0.039992481280426,0.341291381592153,0.757292566956361
241.0,-378.18770260879444,-360.94972166918,-382.77158130228065,429.823997147299,430.400184935674,459.980136845415,25.09045683104975,28.68257507413133,9.200384915246152,0.0393126330155599,0.341517623143343,0.756915271388959
242.0,-379.11250015346366,-361.9149775289094,-383.843759997439,430.827830487214,431.440265566832,461.129606737473,25.19585977210631,28.821366794354205,9.228181994040629,0.0386379433209127,0.341742060418809,0.756539476185479
243.0,-380.03542527570954,-362.87826310195544,-384.9137685737615,431.829646332897,432.47825736223,462.276803317627,25.301231690603043,28.960137035599328,9.255904320085772,0.0379683373192,0.341964715488695,0.756165170084202
244.0,-380.95644884385416,-363.8395903799078,-385.98162010326496,432.829412902568,433.514172874653,463.421740022646,25.40657013244831,29.09888547029375,9.283552347027006,0.0373037816875296,0.342185610057021,0.755792341956654
245.0,-381.87562487280695,-364.7989712333247,-387.04732752740875,433.827188671281,434.54802453163,464.56443015745,25.511934005300702,29.23761177398308,9.311126524257705,0.0366441839216896,0.342404765469331,0.755420980805346
246.0,-382.7929423284535,-365.7564174134401,-388.1109036589118,434.822961506004,435.579824637187,465.704886896913,25.61717878700676,29.37631562451603,9.338627296889143,0.03598949946914,0.342622202720146,0.755051075761537
247.0,-383.70841703459865,-366.7119405538406,-389.17236118353753,435.816748430076,436.609585373559,466.843123287635,25.722407379559428,29.514996700862664,9.366055105666549,0.0353396653137734,0.3428379424603,0.754682616082999
248.0,-384.62205645426127,-367.6655521721174,-390.23171266184727,436.808557393054,437.637318802887,467.979152249685,25.827610471377454,29.653654681264914,9.393410386686485,0.0346946253281063,0.343052005003945,0.754315591152138
249.0,-385.5338994307515,-368.6172636714948,-391.2889705309228,437.798430412226,438.663036868884,469.112986578311,25.932786409783823,29.792289240261606,9.420693570774125,0.0340543022467875,0.343264410335544,0.753949990473414
250.0,-386.4439096809698,-369.5670863424445,-392.34414710606256,438.786327951632,439.686751398494,470.244638945625,26.037931307210002,29.93090004361237,9.447905081461094,0.0334186724302392,0.343475178116577,0.75358580367175
251.0,-387.35212675350823,-370.51503136429795,-393.3972545824725,439.772292798249,440.708474103541,471.374121902291,26.143045998374397,30.06948673914005,9.475045327777915,0.0327876598491231,0.34368432769233,0.753223020490554
252.0,-388.25855702891704,-371.46110980688997,-394.4483050371133,440.756331734661,441.728216582425,472.501447879373,26.248129859482138,30.208048938698695,9.502114663571662,0.0321612126009544,0.343891878097471,0.752861630789195
253.0,-389.16321058547277,-372.40533263231407,-395.4972257724994,441.738455559544,442.745990321934,473.626538382548,26.35318262309224,30.346586180367147,9.529131494238403,0.0315392770066402,0.344097848064137,0.75250165355589
254.0,-390.06609773240626,-373.3477106970233,-396.5443041088716,442.718675324201,443.761806699428,474.749701095048,26.45820412428937,30.485097836896312,9.556054134003759,0.0309218000273422,0.34430225602676,0.752142984469493
255.0,-390.96722875312673,-374.2882547550587,-397.589235429182,443.697002053779,444.775676986247,475.87060876733,26.563194252202543,30.62358285785223,9.58290752011275,0.0303087294277355,0.344505120126922,0.751785722133884
256.0,-391.86661385565844,-375.2269754658337,-398.63217114336845,444.673446693428,445.787612356026,476.989423314346,26.668152928344647,30.76203883621306,9.609692598530144,0.0297000137947798,0.344706458225115,0.751429808955431
257.0,-392.7642631591892,-376.1638834293226,-399.67311118760034,445.648020093672,446.797623922559,478.106144178657,26.77308009524561,30.900456723312235,9.636409679120867,0.0290956025301466,0.344906287907714,0.751075239313017
258.0,-393.6601866900165,-377.09898540790505,-400.7120652469646,446.620733005977,447.8057186666,479.220781266571,26.87797570940946,31.03893166790992,9.663059110278946,0.0284954458382806,0.345104625712863,0.750722004313098
259.0,-394.55439438058164,-378.03229986192974,-401.74904410093666,447.591596081671,448.81191618419,480.333345664713,26.98283973717757,31.177318266478544,9.689641242729236,0.027899494711341,0.345301490370327,0.750370094754153
260.0,-395.446896069686,-378.9638330161351,-402.78405872703775,448.56061987215,449.81622288476,481.443848678451,27.08767215206682,31.31569920342506,9.716156425804295,0.0273077009142483,0.345496897805195,0.750019501432502
261.0,-396.3377015032097,-379.893592911105,-403.8171201045077,449.52781482963,450.818647138985,482.552301621197,27.192472932871564,31.454019925531508,9.742605006623172,0.0267200169695817,0.345690864078657,0.749670215208622
262.0,-397.2268203350598,-380.82159077831045,-404.84823915436795,450.493191308148,451.819200761603,483.658715750017,27.297242062460924,31.59232087458788,9.768987329886597,0.0261363961427264,0.345883405703496,0.749322227026377
263.0,-398.11426212822334,-381.74780341316807,-405.877426717363,451.456759564678,452.81785844129,484.763102241862,27.401979526896113,31.73060003042105,9.795303737761552,0.0255567924273129,0.346074531861441,0.74897552792007
264.0,-399.0000363558705,-382.6723447063716,-406.9046935449585,452.418529760301,453.814742691152,485.865472183817,27.506685314800364,31.868848011398978,9.821554575006141,0.0249811605308951,0.346264279723711,0.748630109007296
265.0,-399.88415240247673,-383.59511700702524,-407.93005029554365,453.378511961396,454.809747936904,486.965836568927,27.6113594168984,32.00707158273324,9.847740163429757,0.0244094558610117,0.346452642708431,0.748285961531094
266.0,-400.76661956494974,-384.5161673752191,-408.9535075329184,454.33671614084,455.802924640072,488.064206294482,27.716001825670777,32.14526785559804,9.87386085290023,0.023841634511498,0.346639643796906,0.747943076777182
267.0,-401.64744705374954,-385.43550509226276,-409.9750757258184,455.293152179196,456.794282531455,489.16059216141,27.820612535091907,32.28343643813946,9.899916970352296,0.0232776532491585,0.346825297984463,0.747601446155028
268.0,-402.52664399400237,-386.3531396001859,-410.9947652478561,456.247829865899,457.783831518685,490.255004874125,27.92519154042754,32.421577018893906,9.925908845267692,0.022717469500731,0.347009620091913,0.747261061156021
269.0,-403.40421942659987,-387.26908029349306,-412.0125863774464,457.200758900423,458.771581461633,491.347455040355,28.029738838073932,32.559689323816386,9.951836804538482,0.0221610413400962,0.347192624726659,0.746921913360704
270.0,-404.2801823092875,-388.183336491535,-413.0285492972239,458.151948893442,459.757542142563,492.437953170426,28.134254425433184,32.69777310078721,9.97770117236184,0.0216083274759441,0.34737432628098,0.746583994438102
271.0,-405.1545415177365,-389.0959174325725,-414.0426640920032,459.101409367965,460.741723259675,493.526509674988,28.238738300808606,32.83582811201961,10.003502270025582,0.0210592872395023,0.347554738934638,0.74624729614538
272.0,-406.02730584660355,-390.00683227255524,-415.0549407428143,460.04914976047,461.724134425736,494.613134858524,28.343190463318525,32.97385412989248,10.029240415341574,0.0205138805727196,0.347733876658413,0.745911810329039
273.0,-406.89848401057543,-390.9160900852806,-416.06538910900775,460.995179422009,462.704785168198,495.697838900051,28.447610912695897,33.11185093449678,10.054915921057741,0.0199720680163377,0.347911753217811,0.745577528929798
274.0,-407.76808464540034,-391.8236998630387,-417.07401886483456,461.939507619311,463.683684929838,496.780631784951,28.551999649882244,33.24981831212779,10.080529089372236,0.0194338107000319,0.34808838217663,0.745244444002655
275.0,-408.63611630890523,-392.729670517448,-418.0808391769176,462.88214353586,464.660843069614,497.861522958603,28.656356675663613,33.38775605422079,10.10608018371188,0.0188990703283093,0.348263776901423,0.744912547822122
276.0,-409.502587482002,-393.63401088037057,-419.08585444119205,463.823096272969,465.636268863596,498.940516749278,28.76068199192892,33.525663956819585,10.131569042644493,0.0183678091728882,0.348437950563582,0.744581834282097
277.0,-410.36750656968036,-394.5367297048558,-420.08702348826887,464.762374850838,466.60997150594,500.015421228642,28.86497560099003,33.66354182001649,10.156932875196315,0.0178399900601597,0.348610916144318,0.744252968656232
278.0,-411.23088190199104,-395.43783566609795,-421.09055679356936,465.699988209597,467.581960109866,501.09290401253,28.969237505652764,33.801389447552275,10.182365529130553,0.0173155763615398,0.348782686437865,0.743923908152788
279.0,-412.0927217350194,-396.33733736238963,-422.0902385334793,466.635945210346,468.552243708646,502.16629098416,29.073467709187465,33.93920664675433,10.207671732404247,0.0167945319831166,0.34895327405404,0.743596688249869
280.0,-412.9530342518507,-397.2352433160712,-423.08815998322405,467.570254636182,469.520831256574,503.23782710894,29.17766621530025,34.07699322815468,10.232917523608835,0.0162768213559442,0.349122691422642,0.74327061813549
281.0,-413.8118275635305,-398.13156197447233,-424.08432981955843,468.502925193223,470.487731629943,504.307521334773,29.28183302808383,34.21474900542354,10.258103166564984,0.015762409426052,0.349290950796073,0.742945690544063
282.0,-414.66910971001977,-399.02630171084246,-425.0787570484359,469.433965511627,471.452953627999,505.375382967494,29.385968151989815,34.35247379522432,10.283228948041993,0.0152512616452439,0.349458064252752,0.74262189814903
283.0,-415.52488866115056,-399.9194708252746,-426.0714506913663,470.363384146607,472.416505973894,506.441421334061,29.490071591785423,34.49016741710315,10.308295159154229,0.0147433439616782,0.349624043700173,0.742299233665251
284.0,-416.37917231758365,-400.8110775456186,-427.06241972323716,471.291189579456,473.378397315629,507.50564571573,29.594143352516355,34.62782969330305,10.333302091165812,0.0142386228108558,0.349788900877301,0.741977689868673
285.0,-417.23196851177505,-401.7011300283873,-428.051673054691,472.217390218579,474.33863622699,508.568065329062,29.698183439439994,34.7654604491463,10.358250034188337,0.0137370651065058,0.349952647360952,0.741657259601517
286.0,-418.083285008954,-402.589636359657,-429.03921952626473,473.141994400533,475.297231208473,509.628689319572,29.802191858008317,34.90305951201633,10.383139276712477,0.0132386382323113,0.350115294561927,0.741337935773504
287.0,-418.9331295081256,-403.4766045559632,-430.0250679064749,474.065010391104,476.254190688216,510.687526759604,29.90616861376882,35.04062671222816,10.407970105410262,0.0127433100329003,0.350276853734691,0.74101971136181
288.0,-419.78150964310396,-404.3620425651966,-431.0092268914791,474.986446386406,477.209523022921,511.744586647908,30.010113712309646,35.17816188248002,10.432742806729067,0.012251048805707,0.350437335976757,0.740702579343489
289.0,-420.62843298359314,-405.24595826750215,-431.99170510548777,475.906310514042,478.163236498782,512.799877910019,30.114027159161957,35.315664857874346,10.457457658453036,0.0117618232926644,0.350596752232129,0.74038653303027
290.0,-421.4739070363354,-406.12835947618765,-432.97251110162654,476.824610834335,479.115339332436,513.853409399121,30.217908959689964,35.45313547584623,10.482114946505035,0.0112756026720971,0.350755113294004,0.740071565396354
291.0,-422.3179392463535,-407.00925393865066,-433.95165336318416,477.741355341657,480.065839671913,514.90518989733,30.321759118954578,35.59057357606934,10.506714948138413,0.0107923565507511,0.350912429807387,0.73975766974883
292.0,-423.160536998328,-407.8886493373351,-434.9291403053424,478.656551965912,481.01474559764,515.955228117492,30.425577641518235,35.72797900037698,10.531257940329938,0.010312054955845,0.351068712271768,0.7394448393907
293.0,-424.001707618162,-408.7665532907369,-435.90498027768285,479.57020857422,481.962065123485,517.003532705821,30.52936453122724,35.86535159264392,10.555744198164744,0.00983466832728429,0.351223971043562,0.739133067686851
294.0,-424.84145837481964,-409.6429733544828,-436.8791815681368,480.482332972899,482.907806197885,518.050112246081,30.633119790884958,36.00269119865584,10.580173994810083,0.00936016750967101,0.351378216338728,0.738822348062014
295.0,-425.67979648255573,-410.5179170225268,-437.8517524099245,481.392932909866,483.851976705103,519.094975266994,30.736843421813383,36.13999766593257,10.604547601569482,0.00888852374476257,0.351531458235153,0.738512673998144
296.0,-426.51672910372343,-411.391391728526,-438.8227009953125,482.302016077683,484.794584466679,520.13813025696,30.840535423328834,36.277270843520185,10.628865287938691,0.00841970866289895,0.351683706675242,0.738204039029463
297.0,-427.3522633524454,-412.26340484750386,-439.7920355069525,483.209590117518,485.735637243187,521.179585697687,30.94419579185021,36.414510581664125,10.653127321709764,0.00795369427504373,0.351834971468273,0.737896436732072
298.0,-428.18640629960703,-413.1339636979733,-440.7597642026782,484.115662624565,486.675142736495,522.219350155251,31.04782451975453,36.551716731379,10.67733396922989,0.00749045296372334,0.351985262292947,0.737589860696769
299.0,-429.01916497992545,-414.0030755448288,-441.7258957076506,485.020241155703,487.613108592857,523.25743259398,31.151421593621848,36.688889143773004,10.70148549631918,0.00702995747311544,0.35213458869995,0.737284304436485
300.0,-429.85054640236774,-414.8707476035546,-442.6904405277658,485.923333240804,488.549542407416,524.293844002673,31.254986991586005,36.82602766900213,10.725582172814635,0.00657218089756292,0.352282960114696,0.736979760909578
301.0,-430.68055756617764,-415.73698704680055,-443.65343359150756,486.824946400128,489.484451731277,525.328621617472,31.358520679177893,36.963132154568655,10.749624340446417,0.00611709666737656,0.352430385840438,0.736676215425367
302.0,-431.50915759918473,-416.60180101542596,-444.6147188469688,487.725036152951,490.417844083391,526.361597455049,31.462083147491104,37.10020246536667,10.773611764508836,0.00566470461172013,0.352576876094656,0.736373713430877
