ppl,f,ub_ar,ub_ne,ub_he,urf_ar,urf_ne,urf_he,d1h_b_ar,d1h_b_ne,d1h_b_he,s_ar,s_ne,s_he
86.0,70.0,-161.12871927080127,-140.68637094257377,-147.09533917171302,193.495991026335,190.117791748346,202.373289830674,1.61358830238097,4.955630784887042,3.2375425180307422,-0.792346121601393,-0.268131216193069,0.757173666969218
86.0,80.0,-132.8551730553064,-111.30488592176883,-114.36762502028677,163.052514368328,158.984899598138,168.038690970198,0.817458693587994,3.20477509778965,3.0428642621081634,-0.879625751727997,-0.363342340099462,0.828614540925111
86.0,90.0,-111.01261109268381,-88.65007591695502,-89.25032863481759,139.593563559221,135.113576119929,141.890168276658,0.3391649150701007,1.90082938377431,2.6879195656624155,-0.940926269343005,-0.463957715750464,0.890139777275101
86.0,100.0,-93.6652178650699,-70.69881283298687,-69.44381756803028,121.013002549094,116.311382082448,121.440380777257,0.09088987532137388,1.0099131547522193,2.2247047365848944,-0.980682249890979,-0.5746477178937,0.939308986599409
87.0,30.0,-471.24723492658194,-463.525457057002,-510.5924237063581,529.67695446988,537.202659732073,591.297856602145,9.053731417990257,10.961941020896438,2.9093487762786623,-0.353380538176315,0.0205768675725227,0.498317285942126
87.0,40.0,-335.4010337652587,-322.16978722339894,-351.0350430155057,382.1165769538,384.579801671799,419.604457100138,9.028740478390331,10.120759117082734,3.474199993097244,-0.272496566980311,-0.0119819806921125,0.580763839623141
87.0,50.0,-254.3440999057934,-237.74301209864743,-255.92689604757334,294.242697348657,293.799529526646,317.822495883413,4.595342454325059,9.291481097195632,3.095085049708147,-0.507868224513919,-0.0872393235662974,0.612323831845108
87.0,60.0,-200.60485745021427,-181.7705200073493,-193.0624705391455,236.105708328786,233.882524249492,250.948553796282,2.906026828041992,7.209836956722662,3.2805305959836626,-0.667035356849885,-0.173178654608065,0.679952287026689
87.0,70.0,-162.4420350510954,-142.0531239217458,-148.62222050766985,194.911818169099,191.569851057824,203.980951597929,1.672945365141353,5.0933887581292066,3.2792587346658024,-0.788185938699733,-0.264365581320119,0.754164417367383
87.0,80.0,-133.99711569972564,-112.49118877013208,-115.68685796163024,164.280567387649,160.238496428077,169.417522065534,0.8562368967266144,3.3137992120078357,3.091198117298026,-0.876226587568585,-0.358865147669313,0.825505126162156
87.0,90.0,-112.02075736752977,-89.69510564211589,-90.40687971594753,140.674894044571,136.211543247644,143.089407255734,0.3617761986745243,1.980435198292427,2.741034988083235,-0.938300527617533,-0.458542149225254,0.887246068781225
87.0,100.0,-94.56586675966471,-71.63010431455777,-70.46946939149538,121.976342342907,117.283836934565,122.494864749068,0.10139544929296505,1.0635859808793777,2.279379250192348,-0.978956395495417,-0.56790188712869,0.936817612971007
88.0,30.0,-474.35929882196626,-466.7656493421056,-514.2568029915843,533.060267615362,540.707376245256,595.250231476948,9.15565624910355,11.097567469354523,2.9302014487653425,-0.354600458370693,0.0210698815780522,0.49671747762164
88.0,40.0,-337.72364955440304,-324.59088315542783,-353.7685307213328,384.636900303,387.188288158479,422.53753635472,9.135584741730714,10.261013860292177,3.5047458262294175,-0.274575346787862,-0.0111620402890732,0.579104551023755
88.0,50.0,-256.1929387988583,-239.67065809964595,-258.097336671711,296.244892210463,295.86756015381,320.138215277796,4.70259013297457,9.451450274029897,3.1226886305132666,-0.502810375667356,-0.0849190947857163,0.610581960721692
88.0,60.0,-202.13740285486764,-183.36747214418264,-194.85422740386505,237.7618193899,235.587924804118,252.848414147724,2.990279189775936,7.368297290454211,3.314884735405655,-0.662237184839078,-0.170134341874395,0.677477599098846
88.0,70.0,-163.74812971142183,-143.4124496068001,-150.141077323231,196.319994710937,193.014318844526,205.58061804879,1.7332128862971063,5.23218564494818,3.320691623760712,-0.784043702333234,-0.260669082934527,0.751201565145574
88.0,80.0,-135.13284676011457,-113.6711498656818,-116.99932636039478,165.502082183968,161.485709014378,170.789763456701,0.8958611588944604,3.4242000824534062,3.1392574101940394,-0.872831771058596,-0.354474843263685,0.822427935097278
88.0,90.0,-113.0234864713091,-90.7346483454722,-91.55765054940863,141.750563627352,137.304080340374,144.283158245066,0.3851156210880511,2.061494006540806,2.793972340059028,-0.935663983777882,-0.453244595125113,0.884369032167654
88.0,100.0,-95.46174169111976,-72.55659900532845,-71.49012633979396,122.934733297855,118.251635269712,123.544742482029,0.1124963374662058,1.11861566342308,2.334069107205672,-0.977191966022699,-0.561320614101483,0.93432811928095
89.0,30.0,-477.4539471086358,-469.9876344030623,-517.9006775421583,536.424750467745,544.192621872433,599.180819715294,9.257456029811507,11.233028233453085,2.9508908791933064,-0.355795510509164,0.021552441278919,0.49513774112698
89.0,40.0,-340.033334918912,-326.99847741030095,-356.4869244008912,387.14330242036,389.782467671869,425.454777930693,9.242359807817145,10.401253972250661,3.535073268112,-0.276606363107672,-0.0103595420339766,0.577464453464427
89.0,50.0,-258.03155060259155,-241.58766054597436,-260.25599472309466,298.236128336536,297.924429071138,322.441750560815,4.810390091582535,9.611129618661588,3.150109261078192,-0.497812366653465,-0.0826466181920586,0.608881396117343
89.0,60.0,-203.66153667983863,-184.95571450895113,-196.63645188758156,239.408964322393,237.284298522767,254.738582227267,3.0753669401074815,7.527155739935214,3.3490013629773188,-0.657475770647489,-0.167147227764671,0.675052786900749
89.0,70.0,-165.0471215213357,-144.76446757553668,-151.65203476269903,197.720644103956,194.451313085342,207.172407279947,1.7943810972199266,5.371990282406661,3.361845359237478,-0.779919615687406,-0.257039662062899,0.748284474908371
89.0,80.0,-136.26246686088393,-114.84489389282916,-118.30513353271326,166.717162666267,162.726659499341,172.155508686948,0.9363263128901594,3.5359739765575733,3.1870432064050935,-0.869441775339937,-0.350168337820703,0.81938295129064
89.0,90.0,-114.02088506724348,-91.76878955911371,-92.70272766879481,142.820660700781,138.391267084607,145.471495836748,0.40918145918272597,2.1439903923485626,2.846726309252008,-0.933017830157205,-0.44806044777175,0.881509028125432
89.0,100.0,-96.35291797125046,-73.4783704162779,-72.50586184869618,123.888251146262,119.214843146138,124.590073726461,0.12419327233536735,1.1749951942363877,2.388761119083115,-0.975391959259597,-0.554897286657025,0.931841368494322
90.0,30.0,-480.53147002565095,-473.1917155626088,-521.5243867813988,539.770715581029,547.658718214498,603.089977761286,9.35913113309934,11.368322544913818,2.971419923298543,-0.356966522055328,0.0220248781544343,0.493577635828978
90.0,40.0,-342.33030410777695,-329.3927931097018,-359.1904705235284,389.636012589164,392.362573555428,428.356435701893,9.34906534467988,10.541476218803625,3.565185775711656,-0.27859135656059,-0.00957392612318859,0.57584313300238
90.0,50.0,-259.8601038771125,-243.49419354716213,-262.403059393234,300.216584837914,299.970315452817,324.733292085838,4.918724513404139,9.770505480310975,3.1773504857311656,-0.492873462206874,-0.0804205230847754,0.607220841385342
90.0,60.0,-205.1773964835259,-186.5353878203143,-198.40929414911847,241.047288111243,238.971787499478,256.619204884726,3.1612752520888905,7.686384419757354,3.382884910529955,-0.652751018240575,-0.1642157487665,0.672676645194574
90.0,70.0,-166.33912555583555,-146.10929423104767,-153.15521473843387,199.113886513395,195.880948735482,208.756434510377,1.8564402500103616,5.512772093401986,3.4027240779364614,-0.77581386718331,-0.25347535323916,0.745412506009658
90.0,80.0,-137.38607393860224,-116.01246924892183,-119.60438016989337,167.925910020539,163.961389741125,173.514849108858,0.9776271284994402,3.6490539644819364,3.23455675759193,-0.866057040231673,-0.345942965598624,0.816370136967304
90.0,90.0,-115.01303753287361,-92.79761260936124,-93.84219543901321,143.88527138456,139.473181243481,146.654492950523,0.4339718818673855,2.2279088263643145,2.8992920922405734,-0.930363164833275,-0.442985349940486,0.878666390278416
90.0,100.0,-97.23946895352356,-74.39549018911995,-73.51674753105428,124.836969714452,120.173525083829,125.630916954692,0.13648685506010283,1.2327173073299529,2.4434428111538034,-0.973559130885354,-0.548625613698849,0.929358149159298
91.0,30.0,-483.59214983378513,-476.3781878182634,-525.1282608798934,543.09846694722,551.105978111649,606.978052444048,9.460681934585201,11.503449692521535,2.9917913575424406,-0.358114283004173,0.0224875095358601,0.4920367349089
91.0,40.0,-344.614765317079,-331.77404730156354,-361.8794089292944,392.115253645304,394.928832875974,431.242756831262,9.455701058177748,10.681677680382606,3.5950867270323466,-0.280531982175626,-0.00880464520666616,0.574240189713429
91.0,50.0,-261.6787625990537,-245.39042652025284,-264.53871486561576,302.186435992198,302.005393729044,327.01302530108,5.027575974324179,9.929565013440614,3.2044157405293223,-0.487992928730858,-0.078239489474997,0.605599048222374
91.0,60.0,-206.6851161133498,-188.10662905001902,-200.1729004413956,242.676931871125,240.650530139783,258.490425299422,3.2479894736190733,7.845956357706313,3.416539693654266,-0.648062820658516,-0.161338401041159,0.67034799654497
91.0,70.0,-167.62425381485664,-147.44704291857295,-154.65073604711984,200.499838938805,197.303337835591,210.332812178507,1.9193806211901938,5.654501083650351,3.4433318752639033,-0.77172663137722,-0.249974278706981,0.742585013725031
91.0,80.0,-138.5037633414144,-117.17399664576307,-120.89716443174345,169.128422808521,165.190018406763,174.86787395544,1.019758317218579,3.7634371940068196,3.2817994827685264,-0.862677975147,-0.34179593215433,0.813389434239508
91.0,90.0,-116.00002604352858,-93.82119869593052,-94.97613613283781,144.944479605704,140.549898720881,147.832220885726,0.45948495672130707,2.3132336801543745,2.9516653071420595,-0.927701000063374,-0.438015176944036,0.875841423307949
91.0,100.0,-98.12146610356535,-75.30802816267305,-74.52285324105826,125.780960988937,121.127744113849,126.667329398897,0.14937756085892437,1.2917745032776462,2.4981023929287822,-0.971696016410434,-0.54249960751939,0.926879183648572
92.0,30.0,-486.6362611187402,-479.5473381587803,-528.7126211046561,546.4083003207,554.534705974098,610.845381336961,9.56210881289629,11.638409019240122,3.012007882066236,-0.359239548011026,0.0229406393634839,0.490514624785237
92.0,40.0,-346.88692001889603,-334.14245118897014,-364.55397307585383,394.581241243091,397.481466657568,434.113982016586,9.562266752660616,10.821855490963536,3.6247794231685218,-0.282429813894275,-0.0080511787434938,0.572655237005638
92.0,50.0,-263.48768633420605,-247.27652436492625,-266.6631404994612,304.1458514243,304.029833760008,329.281130924735,5.136927435870801,10.088296139942567,3.231308357563362,-0.483170034909813,-0.0761022457249008,0.604014814568276
92.0,60.0,-208.18482584442245,-189.6695715611128,-201.92741325252072,244.29803298955,242.320661293297,260.352383107331,3.335495127899844,8.005845469908309,3.4499699148761445,-0.643411060620406,-0.158513737309116,0.668065691398047
92.0,70.0,-168.90261533707974,-148.77782403687746,-156.13871448067889,201.878615329539,198.718589614033,211.901650035223,1.9831925151461869,5.797147838583249,3.4836728014259655,-0.767658069781979,-0.246534643045591,0.739801350630259
92.0,80.0,-139.6156279237836,-118.32956898386382,-122.18358203563065,170.324797061892,166.412635102324,176.21467040828,1.062714536752467,3.879099522046403,3.3287729511113757,-0.85930496170736,-0.337724671822806,0.810440766225391
92.0,90.0,-116.9819306519188,-94.83962696746126,-96.10463000396706,145.998367175715,141.621493622829,149.004749371176,0.48571865411145143,2.3999492396235667,3.003842075707036,-0.925032270186322,-0.433146021831488,0.873034411795436
92.0,100.0,-98.99897906644075,-76.21605243620532,-75.52424713554129,126.720295179683,122.077561825676,127.699367087528,0.16286574413028998,1.3521590088460111,2.5527287292558793,-0.969804950936684,-0.536513585219235,0.924405135201201
93.0,30.0,-489.6640710799421,-482.6994458654069,-532.2777801515288,549.700503527214,557.945198096995,614.692293099839,9.66341214973393,11.773199919266808,3.0320721235116226,-0.360343038375255,0.0233845588947684,0.489010904569905
93.0,40.0,-349.14693369471087,-336.49814344460003,-367.2143902737004,397.034152084356,400.020617987363,436.970345724786,9.668763680439884,10.962036508495357,3.654267089898967,-0.284286325476377,-0.00731304936043494,0.57108790102542
93.0,50.0,-265.2870304018913,-249.15264763030697,-268.77651100489595,306.094996278583,306.043801001759,331.537785112156,5.246762237807209,10.24668751317924,3.2580315690617687,-0.47840405213919,-0.0740075663396283,0.602466982893297
93.0,60.0,-209.67665251162603,-191.22434523966936,-203.6729714403773,245.910725263273,243.98231238026,262.205214522613,3.423777913722952,8.166026536372323,3.4831796667609756,-0.638795611099319,-0.155740363947305,0.665828607804646
93.0,70.0,-170.17431630838203,-150.1017451444598,-157.6192629321294,203.250326694898,200.126810584619,213.46305523291,2.0478662673729553,5.940683519031949,3.523750858313116,-0.763608331614543,-0.243154728225384,0.737060867405027
93.0,80.0,-140.72175813682207,-119.47927680727841,-123.46372634151075,171.515126372165,167.629327265828,177.555323662916,1.106490395283391,3.9960170041505494,3.3754788661532227,-0.855938356090082,-0.333726745765297,0.807524038216159
93.0,90.0,-117.9588293640697,-95.85297459361516,-97.22775535678173,147.047013864314,142.688038316305,150.17214661311,0.5126708521580358,2.4880397178139906,3.0558188835292945,-0.922357838580586,-0.428374181620195,0.870245614831147
93.0,100.0,-99.8720757308829,-77.11962942992247,-76.52099573250153,127.655040780635,123.02303841264,128.727084880368,0.17695164335647431,1.4138628967239064,2.607311312086594,-0.967888086967023,-0.530662122851332,0.921936614189583
94.0,30.0,-492.6758398056538,-485.8347827989072,-535.8240424618018,552.975356758272,561.337742960591,618.519107804996,9.764592329773496,11.907821834813227,3.051986637712077,-0.361425443890995,0.0238195473686607,0.487525185552771
94.0,40.0,-351.39512377048845,-338.8414645141644,-369.8608819103443,399.474327894676,402.546647677216,439.812076415407,9.775184193923842,11.102162027066374,3.683552880154188,-0.286103047482164,-0.00658973617520101,0.569537819979498
94.0,50.0,-267.0769460315428,-251.01895267393604,-270.878996610018,308.034031382901,308.047456664414,333.783159615518,5.3570640918927355,10.40472848361711,3.2845885113024784,-0.473694255257865,-0.0719542698835532,0.600954438293058
94.0,60.0,-211.16071963547924,-192.77107662039225,-205.409710361073,247.515139028344,245.635611512338,264.04905245384,3.51282370558758,8.326475176944946,3.5161729350735973,-0.634216335872278,-0.153016938280948,0.66363565082885
94.0,70.0,-171.43946016523574,-151.4189110608824,-159.09249149667212,204.615081209209,201.52810464001,215.01713241073,2.1133922475095632,6.08507985696716,3.5635699967407257,-0.759577554480389,-0.239832889011273,0.734362914164274
94.0,80.0,-141.82224211446007,-120.62320838660375,-124.73768843315209,172.699501976523,168.840180239813,178.889916991547,1.1510804555417087,4.114165902470091,3.4219190512255486,-0.852578491136915,-0.329799833904367,0.804639138771572
94.0,90.0,-118.93079821180021,-96.86131683393259,-98.34558861298606,148.090497469905,143.749603485628,151.334479341261,0.540339340973929,2.577489267026895,3.1075926094855486,-0.919678504002971,-0.423696144499099,0.867475270803509
94.0,100.0,-100.74082229063922,-78.01882394275653,-77.51316396699694,128.585264627616,123.964232715545,129.750536502297,0.19163538579152767,1.4768779906164586,2.661840233140527,-0.965947410475797,-0.524940073262239,0.919474183551281
95.0,30.0,-495.67182053514097,-488.9535850133181,-539.3517045239544,556.233132851735,564.712590502825,622.326137248146,9.865649740459164,12.042252509161477,3.071753912259544,-0.362487424575038,0.0242458687278568,0.486057090712768
95.0,40.0,-353.6315266339832,-341.1725357160896,-372.4936636640954,401.901805466818,405.059680571544,442.639396753906,9.881538185552134,11.242255785789967,3.71263987499493,-0.287881219616476,-0.00588080545800539,0.568004643659282
95.0,50.0,-268.8575805119385,-252.87559343960748,-272.9707632203183,309.963113404999,310.040959609371,336.017421936357,5.467817074180186,10.562439924622455,3.310982228345988,-0.469039922781285,-0.0699412152444855,0.599476106772182
95.0,60.0,-212.6371475421443,-194.30988900644385,-207.1377619915876,249.11140128417,247.280683608017,265.884026615198,3.602618553672537,8.487167827711142,3.548953601762551,-0.629673090044581,-0.150342166053734,0.661485752498719
95.0,70.0,-172.69814769333868,-152.72942396349734,-160.55850756826345,205.972984312128,202.922573141039,216.563983776353,2.179760862182272,6.230309150546455,3.603134114229992,-0.755565865001694,-0.236567548712492,0.731706841204688
95.0,80.0,-142.91716575568353,-121.76144979824926,-126.00555719576172,173.87801283982,170.045277340825,180.218531803233,1.1964792386551868,4.233522693061738,3.468095436169524,-0.849225678254122,-0.325941727459317,0.801785940574465
95.0,90.0,-119.89791132193541,-97.86472710362472,-99.45820437530315,149.128893886957,144.806258186521,152.491812853154,0.5687218272387418,2.668281990434999,3.159160489650772,-0.916995006226883,-0.419108577913103,0.864723597910019
95.0,100.0,-101.60528330309201,-78.91369920760249,-78.50081524455834,129.511031953763,124.901202264574,130.769774575817,0.20691699195817337,1.5411959304818363,2.716306157358414,-0.963984755422259,-0.519342536849345,0.917018363540704
96.0,30.0,-498.65225990860483,-492.05616416836966,-542.861055161366,559.474097559343,568.070072670579,626.113685244976,9.966584771695196,12.176537461000397,3.0913763689639504,-0.363529612279721,0.024663787390225,0.484606254253131
96.0,40.0,-355.8563947163811,-343.4915468575172,-375.1129457080305,404.316856180464,407.559915546683,445.45252381531,9.987821070549925,11.38231538534641,3.7415310852026122,-0.28962219797331,-0.00518581926272368,0.566488032874685
96.0,50.0,-270.62907733350676,-254.72271412318284,-275.0519725708785,311.882395001698,312.02445846299,338.2407354714,5.579005618498142,10.71974952253237,3.33721567560019,-0.464440337442109,-0.0679673079029525,0.598030953579485
96.0,60.0,-214.10605347790528,-195.84090258381912,-208.85725504693923,250.699635811921,248.917650502882,267.71026363293,3.6931486836682597,8.648081717829115,3.581525447989005,-0.625165720550808,-0.14771479906208,0.659377871238923
96.0,70.0,-173.95047712174272,-154.03338347981747,-162.01741593192332,207.324138804435,204.310315002162,218.103709184288,2.2469625576795407,6.3763442588221775,3.642447053148266,-0.751573379393639,-0.233357195238221,0.729091999956347
96.0,80.0,-144.00661280305866,-122.89408500017893,-127.26741939020869,175.050745732947,171.244699925971,181.54124770169,1.242681227842335,4.354064072552482,3.514010045002097,-0.845880209120598,-0.322150322034661,0.798964301696381
96.0,90.0,-120.86024098243244,-98.86327703646728,-100.5656754883846,150.162277170462,145.858069897969,153.644211056719,0.5978159380089311,2.760401953069577,3.210520093822175,-0.914308031209598,-0.414608317484679,0.861990795335587
96.0,100.0,-102.46552174529859,-79.80431694414011,-79.4840114922574,130.432406442603,125.834003319546,131.784850652392,0.2227963798716251,1.606808173071971,2.7707002971898658,-0.962001816886621,-0.51386485180629,0.914569635883854
97.0,30.0,-501.61739820556147,-495.14274143548255,-546.3523758067827,562.69850980192,571.410423680773,629.88204791419,10.067397816003615,12.310652884266293,3.1108563660425013,-0.364552612210602,0.0250735460016471,0.483172321064219
97.0,40.0,-358.0698829705322,-345.79868293458117,-377.7189329046912,406.719645703049,410.047546496434,448.251669278763,10.094032369849714,11.522338513835507,3.7702294515215407,-0.291327205033287,-0.00450435762624053,0.564987658969195
97.0,50.0,-272.39157632409155,-256.5604620557522,-277.1227823717396,313.792024961266,313.998105439254,340.453259652011,5.690614509536218,10.876680688267792,3.3632917231959585,-0.459894786557644,-0.066031484294573,0.596617981617535
97.0,60.0,-215.56755171842522,-197.364234530565,-210.56831509216573,252.279963287579,250.546631055037,269.527887147254,3.7844004964488387,8.809194846832025,3.6138921570529647,-0.620694066636632,-0.145133632940454,0.657310991485787
97.0,70.0,-175.19654421272912,-155.33088677577388,-163.46931885200496,208.668644939554,205.691426773237,219.636406211011,2.314987822437148,6.5231585960930945,3.681512599197034,-0.747600203998261,-0.230200377436325,0.726517743729569
97.0,80.0,-145.090664917746,-124.02119590431754,-128.5233597240269,176.217785307767,172.4385274567,182.858142540802,1.2896808719025348,4.475766964216965,3.5596649847211275,-0.842542357231517,-0.318423611211887,0.796174066249759
97.0,90.0,-121.81785770558537,-99.85703654495146,-101.66807309708433,151.190719597617,146.905104571982,154.791736511287,0.627619224646055,2.853833192291709,3.2616693034240334,-0.911618215718481,-0.410192356699447,0.859277044230902
97.0,100.0,-103.3215990675898,-80.69073740936952,-80.46281320755584,131.34945027891,126.762690908616,132.795815242647,0.2392733692081689,1.6737060027485295,2.8250143877299023,-0.960000162937643,-0.508502581719116,0.912128447458692
98.0,30.0,-504.56746957231394,-498.2135221804574,-549.8259407642796,565.90662191293,574.733860816487,633.631513947782,10.168089267308142,12.444598290414445,3.130196201047152,-0.365557004322709,0.0254753764788933,0.481754946792008
98.0,40.0,-360.2721837767542,-348.0941242827396,-380.3118249920591,409.11038041781,412.522762485018,451.037039613504,10.200171200909649,11.66232294283099,3.7987378419015307,-0.292997440114449,-0.00383601765307982,0.563503203355698
98.0,50.0,-274.1452137785409,-258.38897827237565,-279.18334644681744,315.692148339367,315.962046203466,342.65515007761,5.802628876073276,11.033225243056949,3.3892131592694392,-0.455402562387594,-0.0641327205947886,0.595236229896584
98.0,60.0,-217.02175367307035,-198.87999912112784,-212.2710646493996,253.852501389943,252.16774124595,271.337017910006,3.8763605677857176,8.97048596239417,3.6460573172692197,-0.616257960303883,-0.142597505085673,0.655284123456628
98.0,70.0,-176.4364423476628,-156.62202864007952,-164.9143161566427,210.006600511035,207.066002717829,221.162170227034,2.3838271893836764,6.67072612592163,3.7203344802177325,-0.743646435775818,-0.227095701690551,0.723983428460763
98.0,80.0,-146.16940175119262,-125.14286244579779,-129.77346091936806,177.379214168789,173.626837559941,184.169292477962,1.3374725885509722,4.598608523487039,3.605062434961363,-0.839212379290894,-0.314759680606353,0.793415065457036
98.0,90.0,-122.77083028846539,-100.84607387783703,-102.76546670223607,152.214291726884,147.947426681368,155.934450467042,0.6581291667683656,2.948559727739586,3.3126062907018277,-0.908926151488023,-0.405857837304333,0.856582508659169
98.0,100.0,-104.17357524485423,-81.5730194459822,-81.43728828202939,132.262224197437,127.68731886547,133.802726916471,0.2563476851252988,1.7418805418884764,2.8792614931592695,-0.957981245412196,-0.503251503700344,0.909695192019598
99.0,30.0,-507.5027022391273,-501.2689391931931,-553.2820174594076,569.098679871043,578.040847679817,637.362364869218,10.268659521485558,12.578379135606289,3.149398111691255,-0.366543344659945,0.0258695316774687,0.480353796459394
99.0,40.0,-362.4634591385159,-350.37804672461436,-382.89181676152975,411.48923381847,414.985747897829,453.808836256992,10.306238592352065,11.802266524392794,3.827059035131756,-0.294634029674948,-0.00318041264912606,0.562034357079041
99.0,50.0,-275.8901225824597,-260.2084003086639,-281.233814866707,317.582906588915,317.916422865425,344.84655864338,5.915034184269378,11.189375555501137,3.414982693017968,-0.450962962460271,-0.0622700282086204,0.593884772087066
99.0,60.0,-218.4687679845711,-200.3883078260905,-213.96563207893502,255.417364903842,253.781094276945,273.137783207841,3.969015647545523,9.131934538573033,3.6780372554070446,-0.611857226774633,-0.140105292709727,0.653296291856488
99.0,70.0,-177.67026260904328,-157.90690156490854,-166.3525053185794,211.338100936216,208.434134888217,222.68109446607,2.4534712381202106,6.819021354866195,3.758916365276396,-0.739712162761515,-0.224041828755964,0.721488413426409
99.0,80.0,-147.24290101368254,-126.25916264921781,-131.01780377806477,178.53511294177,174.809706086743,185.474772025342,1.3860507675890674,4.722566142920782,3.6502046385498343,-0.835890516471257,-0.31115670235058,0.790687118459507
99.0,90.0,-123.71922587074238,-101.83045567524476,-103.85792421406681,153.233062454555,148.985099265609,157.072412903011,0.6893431754856737,3.0445655707872263,3.3633294991562184,-0.906232389054079,-0.401602040363711,0.853907336466034
99.0,100.0,-105.02150882563075,-82.45122052867951,-82.40747662573759,133.170787529648,128.607939865113,134.805615727744,0.27401896212070675,1.8113227608838,2.9333918745075818,-0.955946409657519,-0.498107597071791,0.907270299717087
100.0,30.0,-510.42331872769256,-504.3089547105124,-556.7209127450695,572.274923522328,581.331338745708,641.074925014781,10.36910897546423,12.711995454091957,3.1684694465905845,-0.367512166587454,0.026256195567894,0.478968526512536
100.0,40.0,-364.6438736197947,-352.6506216974157,-385.45909823117506,413.856382259123,417.436682570624,456.567255788671,10.412234100404708,11.942167190450386,3.8551955965499243,-0.296238055679268,-0.00253717129903948,0.560580820402168
100.0,50.0,-277.6264323304441,-262.01886232110854,-283.2743340757042,319.464437684186,319.861374099748,347.027633662549,6.027816231033226,11.345124515460979,3.4406029576743764,-0.446575289870073,-0.0604424522761599,0.592562715105451
100.0,60.0,-219.90870062427152,-201.88926940754686,-215.65211608757159,256.974665818836,255.386800661576,274.930279130032,4.06235265932354,9.293520754527664,3.709808924307333,-0.607491684884239,-0.137655911011022,0.651346578020831
100.0,70.0,-178.89809385895654,-159.18559582308467,-167.7839815325614,212.663239336263,209.795913197268,224.193270091437,2.523910596954454,6.9680193259563445,3.7972618639918223,-0.735797464491538,-0.221037470812553,0.719032061769332
100.0,80.0,-148.31126599232596,-127.37017269206314,-132.25646724395418,179.685589903077,175.987207168521,186.774654099188,1.4354175289885567,4.847617456679072,3.6950938927259167,-0.83257691079916,-0.307612929968107,0.787990033174836
100.0,90.0,-124.66310999002614,-102.81024702141521,-104.94551200336768,154.247099068952,150.018183974924,158.205682563645,0.7212585975781983,3.1418347335114465,3.4138376251400553,-0.903537441086424,-0.397422377928161,0.851251660047339
100.0,100.0,-105.86545697912078,-83.32539680854603,-83.37344382182275,134.075198248532,129.52460545829,135.804538638134,0.2922867474144311,1.88202348776489,2.9874203412292575,-0.953896903423359,-0.493067032593393,0.904854108457442
101.0,30.0,-513.3295360494435,-507.33395981418084,-560.1427921440701,575.435586792688,584.605752801052,644.769366377827,10.46943802672315,12.84540687860576,3.1874026907756035,-0.368463981954727,0.0266355997648665,0.477598856993448
101.0,40.0,-366.81358774264663,-354.9120162434321,-388.0138526957138,416.211997783792,419.875741771439,459.312487822683,10.518157540055263,12.082022962788443,3.8831522434769425,-0.297810553093056,-0.00190593698126022,0.559142303599204
101.0,50.0,-279.35426943909613,-263.8204952021431,-285.3050470133502,321.336876239479,321.797035260992,349.19851998353,6.140961137464406,11.500465509151606,3.466076513325741,-0.442238853547243,-0.058649070254838,0.591269197771582
101.0,60.0,-221.34165498320465,-203.38299001034449,-217.33063994367018,258.524513423616,256.984968314093,276.714628167754,4.156358699574359,9.455225473720198,3.741389321635041,-0.603161147495525,-0.135248311455226,0.649434054906768
101.0,70.0,-180.12002281411824,-160.458199541964,-169.20883778947922,213.982106612777,211.15142548734,225.698786259837,2.5951359448315547,7.117695611939525,3.835374526083559,-0.731902412394493,-0.218081388719728,0.716613741095078
101.0,80.0,-149.37451446892183,-128.4759669654423,-133.489528462603,180.830661352423,177.159413271045,188.069010067234,1.4855516051241016,4.973740344516567,3.739732541422197,-0.829271949160091,-0.304126693608467,0.785323607022716
101.0,90.0,-125.60254663485452,-103.78551149525534,-106.02829495053965,155.25646730238,151.046741112625,159.334316994065,0.7538727157397285,3.2403512372571166,3.464129600558733,-0.900841785885136,-0.393316385264572,0.848615597117777
101.0,100.0,-106.70547554022868,-84.19560315557621,-84.33524509686275,134.975513011604,130.437366104612,136.799542275419,0.3111505050691955,1.953973417455146,3.041340486474144,-0.95183388480509,-0.488126162232657,0.902446954282485
102.0,30.0,-516.2215658952923,-510.3441027816182,-563.547946724402,578.580897891115,587.864245977921,648.445996711249,10.569647072361972,12.978663506392222,3.2062044532550353,-0.369399282189083,0.0270079376518372,0.476244463530323
102.0,40.0,-368.972758122696,-357.1623803188691,-390.55628518315126,418.556248270189,422.303082503366,462.044745578374,10.624008762534444,12.221832563874191,3.9109363593581805,-0.299352512433976,-0.00128637048861314,0.557718510748675
102.0,50.0,-281.07375725509525,-265.6134266902162,-287.32609323078316,323.200353622626,323.723538493877,351.359359102189,6.254455342375373,11.655392395364915,3.4914058496095493,-0.437952968502343,-0.0568889905741204,0.590003389520961
102.0,60.0,-222.7677319592132,-204.86957324941125,-219.0013149778954,260.067014396357,258.575702634203,278.490940416053,4.251021036817518,9.617030223602026,3.7727816792297966,-0.598865421879763,-0.132881480157849,0.647557830223251
102.0,70.0,-181.3361341176882,-161.72479877418172,-170.62716494742034,215.294791521151,212.50075759636,227.197730182621,2.667138013057019,7.268026308327747,3.8732578411170158,-0.728027070168391,-0.215172389455642,0.714232824098285
